Year,US_Price,UK_Price,US_Price_Normalized,UK_Price_Normalized,US_Volatility_Normalized,UK_Volatility_Normalized,Volatility_Ratio_Normalized,US_YoY_Change_Normalized,UK_YoY_Change_Normalized,Price_Correlation_Normalized,Period
1742,66.0,2.375,0.8299124308553884,0.31079864422021286,0.07113172213924711,0.0,,13.793103448275868,0.0,,Early Colonial
1742,64.0,2.375,0.804763569314316,0.31079864422021286,0.01778293053478547,0.0,,-3.0303030303030276,0.0,,Early Colonial
1742,61.0,2.375,0.7670402770027075,0.31079864422021286,0.026674395802199373,0.0,,-4.6875,0.0,,Early Colonial
1742,68.0,2.375,0.8550612923964608,0.31079864422021286,0.06224025687184009,0.0,,11.475409836065564,0.0,0.8922685978385538,Early Colonial
1743,53.0,2.0075,0.666444830838418,0.2627066434829799,0.13337197901109915,0.03400617984212589,3.9219924034478506,-22.058823529411764,-15.47368421052633,0.9185315234055385,Early Colonial
1743,53.0,2.0075,0.666444830838418,0.2627066434829799,0.0,0.0,,0.0,0.0,0.9979402655783587,Early Colonial
1743,54.0,2.0075,0.6790192616089541,0.2627066434829799,0.0088914652673174,0.0,,1.886792452830166,0.0,,Early Colonial
1743,61.0,2.0075,0.7670402770027075,0.2627066434829799,0.06224025687183744,0.0,,12.962962962962976,0.0,,Early Colonial
1743,50.0,2.0075,0.6287215385268093,0.2627066434829799,0.09780611794146865,0.0,,-18.032786885245912,0.0,,Early Colonial
1743,50.0,2.0075,0.6287215385268093,0.2627066434829799,0.0,0.0,,0.0,0.0,,Early Colonial
1743,51.0,2.0075,0.6412959692973456,0.2627066434829799,0.008891465267309733,0.0,,2.0000000000000018,0.0,,Early Colonial
1743,50.0,2.0075,0.6287215385268093,0.2627066434829799,0.008891465267309733,0.0,,-1.9607843137254943,0.0,,Early Colonial
1743,51.0,2.0075,0.6412959692973456,0.2627066434829799,0.008891465267309733,0.0,,2.0000000000000018,0.0,,Early Colonial
1743,57.0,2.0075,0.7167425539205627,0.2627066434829799,0.05334879160442698,0.0,,11.764705882352944,0.0,,Early Colonial
1743,59.0,2.0075,0.7418914154616351,0.2627066434829799,0.017782930534775365,0.0,,3.50877192982455,0.0,0.3651483716701249,Early Colonial
1744,53.0,1.8650000000000002,0.666444830838418,0.24405872482976718,0.05334879160442783,0.013186069734701867,4.045844795134782,-10.169491525423723,-7.098381070983795,0.9486832980506891,Early Colonial
1744,51.0,1.8650000000000002,0.6412959692973456,0.24405872482976718,0.017782930534767864,0.0,,-3.7735849056603876,0.0,0.8666666666668197,Early Colonial
1744,47.0,1.8650000000000002,0.5909982462152008,0.24405872482976718,0.035565861069602835,0.0,,-7.843137254901967,0.0,,Early Colonial
1744,48.0,1.8650000000000002,0.603572676985737,0.24405872482976718,0.008891465267303946,0.0,,2.1276595744680993,0.0,,Early Colonial
1744,50.0,1.8650000000000002,0.6287215385268093,0.24405872482976718,0.017782930534763996,0.0,,4.166666666666652,0.0,,Early Colonial
1744,54.0,1.8650000000000002,0.6790192616089541,0.24405872482976718,0.03556586106960455,0.0,,8.000000000000007,0.0,,Early Colonial
1744,50.0,1.8650000000000002,0.6287215385268093,0.24405872482976718,0.03556586106960455,0.0,,-7.4074074074074066,0.0,,Early Colonial
1744,50.0,1.8650000000000002,0.6287215385268093,0.24405872482976718,0.0,0.0,,0.0,0.0,,Early Colonial
1744,50.0,1.8650000000000002,0.6287215385268093,0.24405872482976718,0.0,0.0,,0.0,0.0,,Early Colonial
1744,53.0,1.8650000000000002,0.666444830838418,0.24405872482976718,0.026674395802189502,0.0,,6.000000000000005,0.0,,Early Colonial
1744,51.0,1.8650000000000002,0.6412959692973456,0.24405872482976718,0.017782930534767448,0.0,,-3.7735849056603876,0.0,-0.9898030839149935,Early Colonial
1745,34.0,2.1075,0.4275306461982304,0.2757929021869889,0.15115490954591096,0.022439452004668042,6.736123035200078,-33.33333333333333,13.002680965147428,-0.9969277961191286,Early Colonial
1745,34.0,2.1075,0.4275306461982304,0.2757929021869889,0.0,0.0,,0.0,0.0,-1.0000000000000715,Early Colonial
1745,34.0,2.1075,0.4275306461982304,0.2757929021869889,0.0,0.0,,0.0,0.0,,Early Colonial
1745,37.0,2.1075,0.4652539385098389,0.2757929021869889,0.026674395802177443,0.0,,8.823529411764696,0.0,,Early Colonial
1745,37.0,2.1075,0.4652539385098389,0.2757929021869889,0.0,0.0,,0.0,0.0,,Early Colonial
