1941   12 124.000                         
1942    1 128.000                         
1942    2 127.000                         
1942    3 126.000                         
1942    4 121.000                         
1942    5 120.000                         
1942    6 116.000                         
1942    7 116.000                         
1942    8 117.900                         
1942    9 126.700                         
1942   10 125.900                         
1942   11 126.200                         
1942   12 135.800                         
1943    1 143.800                         
1943    2 145.900                         
1943    3 148.200                         
1943    4 146.100                         
1943    5 147.000                         
1943    6 146.000                         
1943    7 148.000                         
1943    8 145.300                         
1943    9 149.500                         
1943   10 156.000                         
1943   11 160.300                         
1943   12 169.700                         
1944    1 171.900                         
1944    2 171.900                         
1944    3 171.900                         
1944    4 171.900                         
1944    5 172.000                         
1944    6 164.000                         
1944    7 157.000                         
1944    8 .                               
1944    9 .                               
1944   10 .                               
1944   11 .                               
1944   12 .                               
