Year,Wheat,Rye,Barley,Oats,Peas,Beans,Potato,Hops,Net,Straw,Mustard,Saffron,source,country,currency,period,avg_grain_price,avg_legume_price,grain_price_volatility,grain_price_trend,Rye_relative_to_wheat,Barley_relative_to_wheat,Oats_relative_to_wheat,century,period_classification
1448,0.6,0.31,0.19,0.36,3.15,2.0,11.55,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.365,2.575,0.034697102024360466,0.417375,0.5166666666666667,0.3166666666666667,0.6,1400,Late_Medieval
1449,0.58,0.33,0.18,0.4,1.89,1.05,13.96,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.37249999999999994,1.47,0.03446515954151688,0.4065,0.5689655172413793,0.3103448275862069,0.6896551724137931,1400,Late_Medieval
1450,0.62,0.31,0.18,0.33,2.31,12.0,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.36,7.155,0.03412497456246495,0.382125,0.5,0.29032258064516125,0.5322580645161291,1400,Late_Medieval
1451,0.71,0.33,0.19,0.44,2.62,8.33,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4175,5.475,0.026927113555753338,0.374625,0.46478873239436624,0.26760563380281693,0.619718309859155,1400,Late_Medieval
1452,0.73,0.31,0.18,0.32,2.52,5.85,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.385,4.185,0.02704035050726128,0.384375,0.4246575342465754,0.2465753424657534,0.4383561643835617,1400,Late_Medieval
1453,0.62,0.32,0.22,0.33,2.55,6.67,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3725,4.609999999999999,0.022914393826685305,0.39275,0.5161290322580645,0.3548387096774194,0.5322580645161291,1400,Late_Medieval
1454,0.52,0.39,0.23,0.49,2.74,11.54,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.40750000000000003,7.14,0.02336307628146009,0.390875,0.75,0.4423076923076923,0.9423076923076923,1400,Late_Medieval
1455,0.49,0.32,0.18,0.39,2.7,1.83,10.41,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.345,2.265,0.023642299662539668,0.38849999999999996,0.653061224489796,0.3673469387755102,0.7959183673469388,1400,Late_Medieval
1456,0.6,0.33,0.2,0.29,3.73,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.355,3.73,0.024945774525290988,0.39275000000000004,0.55,0.33333333333333337,0.48333333333333334,1400,Late_Medieval
1457,0.61,0.29,0.19,0.46,2.06,15.32,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.38749999999999996,8.69,0.047668560568436075,0.396,0.47540983606557374,0.3114754098360656,0.7540983606557378,1400,Late_Medieval
1458,0.76,0.3,0.19,0.34,2.84,1.42,13.06,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3975,2.13,0.05343739847293793,0.39449999999999996,0.39473684210526316,0.25,0.4473684210526316,1400,Late_Medieval
1459,0.73,0.28,0.23,0.34,2.52,1.41,11.15,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.395,1.9649999999999999,0.05523686369727289,0.39625000000000005,0.3835616438356165,0.31506849315068497,0.4657534246575343,1400,Late_Medieval
1460,0.62,0.34,0.24,0.48,1.76,11.48,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.42,6.62,0.06448998630278445,0.39725,0.5483870967741936,0.3870967741935484,0.7741935483870968,1400,Late_Medieval
1461,0.88,0.43,0.22,0.54,1.47,10.92,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5175000000000001,6.195,0.062098152593741046,0.39925,0.48863636363636365,0.25,0.6136363636363636,1400,Late_Medieval
1462,0.9,0.39,0.23,0.39,3.57,1.25,10.0,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.47750000000000004,2.41,0.06405347158602893,0.40199999999999997,0.43333333333333335,0.25555555555555554,0.43333333333333335,1400,Late_Medieval
1463,0.5,0.37,0.15,0.39,13.33,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.35250000000000004,13.33,0.06386237372489195,0.404875,0.74,0.3,0.78,1400,Late_Medieval
1464,0.42,0.24,0.15,0.39,1.66,12.67,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3,7.165,0.06380308247516984,0.40512499999999996,0.5714285714285714,0.35714285714285715,0.9285714285714286,1400,Late_Medieval
1465,0.51,0.49,0.22,0.36,4.56,14.24,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.395,9.4,0.06388411817936872,0.40325,0.9607843137254901,0.43137254901960786,0.7058823529411764,1400,Late_Medieval
1466,0.52,0.41,0.19,0.78,2.86,14.98,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.475,8.92,0.06392758489972153,0.40337500000000004,0.7884615384615384,0.36538461538461536,1.5,1400,Late_Medieval
1467,0.66,0.37,0.2,0.34,2.14,1.35,12.0,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3925,1.745,0.056716277303002716,0.40424999999999994,0.5606060606060606,0.30303030303030304,0.5151515151515151,1400,Late_Medieval
1468,0.7,0.27,0.19,0.44,1.89,9.09,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.39999999999999997,5.49,0.05273689937373588,0.40525,0.3857142857142858,0.27142857142857146,0.6285714285714287,1400,Late_Medieval
1469,0.72,0.31,0.18,0.36,2.39,12.7,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.39249999999999996,7.545,0.05066844843358297,0.429875,0.4305555555555556,0.25,0.5,1400,Late_Medieval
1470,0.73,0.29,0.19,0.39,2.56,4.0,13.82,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4,3.2800000000000002,0.037786865736949046,0.4331250000000001,0.3972602739726027,0.2602739726027397,0.5342465753424658,1400,Late_Medieval
1471,0.78,0.34,0.19,0.58,2.5,10.67,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.47250000000000003,6.585,0.04278174584770668,0.43324999999999997,0.4358974358974359,0.24358974358974358,0.7435897435897435,1400,Late_Medieval
1472,0.69,0.32,0.22,0.54,2.39,13.33,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4425,7.86,0.036496765457898844,0.42962500000000003,0.46376811594202905,0.31884057971014496,0.7826086956521741,1400,Late_Medieval
1473,0.52,0.34,0.23,0.42,1.44,16.67,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3775,9.055000000000001,0.03661075282239101,0.43862499999999993,0.6538461538461539,0.4423076923076923,0.8076923076923076,1400,Late_Medieval
1474,0.5,0.4,0.22,0.36,2.39,11.05,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.37,6.720000000000001,0.1598152144752738,0.4574999999999999,0.8,0.44,0.72,1400,Late_Medieval
1475,0.54,0.31,0.15,0.39,2.39,0.92,17.82,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.34750000000000003,1.655,0.1586671918758814,0.47062499999999996,0.5740740740740741,0.27777777777777773,0.7222222222222222,1400,Late_Medieval
1476,0.66,0.29,0.15,0.39,2.39,0.71,13.33,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.37249999999999994,1.55,0.15797437380087243,0.47300000000000003,0.43939393939393934,0.22727272727272727,0.5909090909090909,1400,Late_Medieval
1477,0.64,0.31,0.19,0.49,2.39,13.27,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4075,7.83,0.15789940538907107,0.46862499999999996,0.484375,0.296875,0.765625,1400,Late_Medieval
1478,0.82,0.31,0.16,2.27,13.33,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.8899999999999999,13.33,0.17037947841998652,0.4715,0.3780487804878049,0.1951219512195122,2.7682926829268295,1400,Late_Medieval
1479,0.87,0.27,0.21,0.49,9.25,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.46,9.25,0.1838947842290984,0.47075000000000006,0.3103448275862069,0.24137931034482757,0.5632183908045977,1400,Late_Medieval
1480,0.65,0.34,0.16,0.54,2.14,20.57,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4225,11.355,0.17754811554430341,0.472375,0.5230769230769231,0.24615384615384614,0.8307692307692308,1400,Late_Medieval
1481,0.69,0.33,0.18,0.58,11.16,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.44499999999999995,11.16,0.16906688354349916,0.472625,0.47826086956521746,0.2608695652173913,0.8405797101449275,1400,Late_Medieval
1482,0.93,0.58,0.27,0.85,1.89,1.67,21.77,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6575,1.7799999999999998,0.16748465933067155,0.47262499999999996,0.6236559139784945,0.2903225806451613,0.9139784946236559,1400,Late_Medieval
1483,1.19,0.59,0.22,0.92,2.29,8.16,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.73,5.225,0.16424257974106468,0.47262499999999996,0.4957983193277311,0.18487394957983194,0.773109243697479,1400,Late_Medieval
1484,0.84,0.46,0.17,0.78,2.63,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5625,2.63,0.11718960183300299,0.492125,0.5476190476190477,0.2023809523809524,0.9285714285714286,1400,Late_Medieval
1485,0.63,0.38,0.17,0.59,2.52,11.25,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4425,6.885,0.11883724864985165,0.491625,0.6031746031746031,0.2698412698412699,0.9365079365079364,1400,Late_Medieval
1486,0.58,0.29,0.16,0.52,1.53,2.0,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.38749999999999996,1.7650000000000001,0.12007636459076088,0.49074999999999996,0.5,0.2758620689655173,0.8965517241379312,1400,Late_Medieval
1487,0.72,0.38,0.19,0.51,14.93,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.45,14.93,0.11926889554466598,0.4885,0.5277777777777778,0.2638888888888889,0.7083333333333334,1400,Late_Medieval
1488,0.71,0.33,0.17,0.33,1.9,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.385,1.9,0.10453900122814347,0.48775,0.46478873239436624,0.2394366197183099,0.46478873239436624,1400,Late_Medieval
1489,0.71,0.41,0.22,0.36,2.05,14.6,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.42499999999999993,8.325,0.11503743352105485,0.46287500000000004,0.5774647887323944,0.3098591549295775,0.5070422535211268,1400,Late_Medieval
1490,0.7,0.33,0.19,0.4,1.94,0.91,18.47,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.405,1.425,0.11554971272621631,0.46312499999999995,0.4714285714285715,0.27142857142857146,0.5714285714285715,1400,Late_Medieval
1491,0.74,0.38,0.19,0.58,2.04,14.6,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.47250000000000003,8.32,0.1220598669141955,0.460125,0.5135135135135135,0.25675675675675674,0.7837837837837838,1400,Late_Medieval
1492,0.75,0.37,0.22,0.43,1.93,17.52,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4425,9.725,0.1264592600185706,0.48125,0.49333333333333335,0.29333333333333333,0.5733333333333334,1400,Late_Medieval
1493,0.62,0.39,0.16,1.9,8.72,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.7675,8.72,0.12708292349660694,0.47462499999999996,0.6290322580645161,0.25806451612903225,3.064516129032258,1400,Late_Medieval
1494,0.59,0.29,0.17,0.39,1.9,14.97,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.36,8.435,0.12680474929766805,0.459375,0.4915254237288135,0.288135593220339,0.6610169491525424,1400,Late_Medieval
1495,0.56,0.27,0.17,0.32,2.61,0.77,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.33,1.69,0.12720718009085286,0.45675,0.48214285714285715,0.30357142857142855,0.5714285714285714,1400,Late_Medieval
1496,0.5,0.26,0.21,0.34,2.74,1.25,18.21,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3275,1.995,0.12903622445740665,0.4852499999999999,0.52,0.42,0.68,1400,Late_Medieval
1497,0.76,0.28,0.2,0.33,2.09,21.33,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3925,11.709999999999999,0.18940348612302668,0.48600000000000004,0.368421052631579,0.2631578947368421,0.4342105263157895,1400,Late_Medieval
1498,0.67,0.3,0.26,0.34,2.41,17.82,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3925,10.115,0.1898325285320956,0.484125,0.4477611940298507,0.3880597014925373,0.5074626865671642,1400,Late_Medieval
1499,0.67,0.32,0.26,0.61,2.97,11.55,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.46499999999999997,7.260000000000001,0.1606516676954626,0.4861249999999999,0.47761194029850745,0.3880597014925373,0.9104477611940298,1400,Late_Medieval
1500,0.58,0.31,0.2,0.36,0.3,2.12,0.75,11.63,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.36249999999999993,1.21,0.1588520013513627,0.48274999999999996,0.5344827586206897,0.3448275862068966,0.6206896551724138,1500,Early_Modern
1501,0.92,0.31,0.23,2.01,8.54,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.8674999999999999,8.54,0.22833272506001703,0.48,0.33695652173913043,0.25,2.184782608695652,1500,Early_Modern
1502,0.97,0.39,0.21,0.53,0.27,2.54,1.0,10.38,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5249999999999999,1.405,0.2221636033797315,0.47300000000000003,0.4020618556701031,0.21649484536082475,0.5463917525773196,1500,Early_Modern
1503,0.85,0.32,0.25,0.28,2.19,6.71,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.425,4.45,0.22081918193651362,0.47062499999999996,0.3764705882352941,0.29411764705882354,0.3294117647058824,1500,Early_Modern
1504,0.88,0.38,0.23,0.55,0.38,2.55,2.36,9.42,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.51,1.4649999999999999,0.21867673376216518,0.6668749999999999,0.4318181818181818,0.26136363636363635,0.625,1500,Early_Modern
1505,0.71,0.41,0.27,2.66,17.85,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.0125,17.85,0.22535465875420063,0.697625,0.5774647887323944,0.3802816901408451,3.746478873239437,1500,Early_Modern
1506,0.68,0.38,0.21,0.34,0.38,2.02,18.47,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4025,1.2,0.22641913567541058,0.7308749999999999,0.5588235294117647,0.30882352941176466,0.5,1500,Early_Modern
1507,0.71,0.27,0.22,0.45,0.35,1.81,26.4,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4125,1.08,0.19903395159843676,0.74075,0.3802816901408451,0.3098591549295775,0.6338028169014085,1500,Early_Modern
1508,0.75,0.32,0.23,0.4,0.31,2.09,0.92,18.67,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.42500000000000004,1.2,0.19966795352952021,0.743,0.4266666666666667,0.3066666666666667,0.5333333333333333,1500,Early_Modern
1509,0.39,0.4,0.21,0.43,0.25,2.45,10.6,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3575,1.35,1.3511837402810913,0.783625,1.0256410256410258,0.5384615384615384,1.1025641025641024,1500,Early_Modern
1510,0.45,0.33,0.2,0.42,0.25,1.77,1.25,11.15,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.35,1.01,1.3446771607589185,0.786125,0.7333333333333334,0.4444444444444445,0.9333333333333332,1500,Early_Modern
1511,0.53,0.24,0.22,0.34,1.9,1.7,13.75,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.3325,1.7999999999999998,1.3445772001719432,0.8004999999999999,0.45283018867924524,0.4150943396226415,0.6415094339622641,1500,Early_Modern
1512,0.75,0.26,0.22,0.35,2.06,13.33,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.395,7.695,1.3397487326609665,0.7972499999999999,0.3466666666666667,0.29333333333333333,0.4666666666666666,1500,Early_Modern
1513,1.11,0.6,2.39,14.67,,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,4.6925,,1.3386654838972196,0.8005000000000001,0.5405405405405405,2.153153153153153,13.216216216216216,1500,Early_Modern
1514,0.71,0.57,0.47,2.15,12.53,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.9749999999999999,12.53,1.3274506686795473,0.80475,0.8028169014084506,0.6619718309859155,3.028169014084507,1500,Early_Modern
1515,0.66,0.31,0.66,2.35,11.53,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.995,11.53,1.3195419291472996,0.821625,0.46969696969696967,1.0,3.5606060606060606,1500,Early_Modern
1516,0.85,0.49,0.27,0.49,2.37,13.99,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5249999999999999,8.18,1.3053891767506642,0.7965,0.5764705882352941,0.31764705882352945,0.5764705882352941,1500,Early_Modern
1517,0.58,0.42,0.23,0.52,2.82,11.76,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.4375,7.29,1.2840826005362735,0.8006249999999999,0.7241379310344828,0.3965517241379311,0.8965517241379312,1500,Early_Modern
1518,0.79,0.43,0.66,2.94,16.0,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.205,16.0,1.2732974744078198,0.810375,0.5443037974683544,0.8354430379746836,3.721518987341772,1500,Early_Modern
1519,0.74,0.39,0.25,0.68,0.38,3.41,1.75,14.17,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.515,1.895,0.2600074785249226,0.8418749999999999,0.5270270270270271,0.33783783783783783,0.918918918918919,1500,Early_Modern
1520,1.02,0.45,0.29,0.84,0.73,2.17,2.0,14.6,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.65,1.45,0.24903550059289695,0.8584999999999999,0.4411764705882353,0.28431372549019607,0.8235294117647058,1500,Early_Modern
1521,1.13,0.61,0.35,1.12,0.45,3.41,11.55,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.8025,1.9300000000000002,0.233627939016052,0.874,0.5398230088495576,0.30973451327433627,0.9911504424778763,1500,Early_Modern
1522,0.89,0.47,0.31,0.69,0.32,2.52,1.49,17.33,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.59,1.42,0.23650654794787698,0.8895000000000002,0.5280898876404494,0.34831460674157305,0.7752808988764044,1500,Early_Modern
1523,0.84,0.33,0.25,0.62,0.4,1.92,1.5,34.67,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.51,1.16,0.2249427396274668,0.9001249999999998,0.3928571428571429,0.2976190476190476,0.7380952380952381,1500,Early_Modern
1524,0.81,0.3,0.27,2.01,,,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.8474999999999999,,0.1873256596886209,0.700375,0.37037037037037035,0.3333333333333333,2.481481481481481,1500,Early_Modern
1525,0.63,0.33,0.38,0.7,0.29,2.22,1.65,16.65,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.51,1.2550000000000001,0.18061411443553507,0.68175,0.5238095238095238,0.6031746031746031,1.111111111111111,1500,Early_Modern
1526,0.63,0.34,0.27,0.7,0.46,1.64,3.11,16.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.485,1.05,0.18048949646262677,0.661875,0.5396825396825398,0.4285714285714286,1.111111111111111,1500,Early_Modern
1527,0.82,0.5,0.32,0.79,0.58,2.75,18.43,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6074999999999999,1.665,0.17501368994071834,0.6715,0.6097560975609756,0.3902439024390244,0.9634146341463415,1500,Early_Modern
1528,1.87,0.79,0.5,1.06,0.78,2.99,2.44,19.6,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.0550000000000002,1.8850000000000002,0.174324888259439,0.682,0.4224598930481283,0.267379679144385,0.5668449197860963,1500,Early_Modern
1529,1.12,0.77,0.25,0.62,1.72,15.49,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6900000000000001,8.605,0.16610927628120561,0.64675,0.6875,0.2232142857142857,0.5535714285714285,1500,Early_Modern
1530,1.16,0.5,0.32,0.66,0.42,1.76,8.33,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.66,1.09,0.15648948313970676,0.648,0.4310344827586207,0.2758620689655173,0.5689655172413793,1500,Early_Modern
1531,1.25,0.44,0.37,0.51,0.37,2.06,2.67,45.21,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6425000000000001,1.215,0.14973495101530168,0.642625,0.352,0.296,0.40800000000000003,1500,Early_Modern
1532,1.17,0.49,0.41,0.36,2.43,3.27,19.31,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6074999999999999,2.85,0.13620577773680573,0.63375,0.4188034188034188,0.3504273504273504,0.3076923076923077,1500,Early_Modern
1533,1.12,0.59,0.39,0.69,0.51,3.25,1.0,12.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6975,1.88,0.13415916128075187,0.636,0.5267857142857142,0.3482142857142857,0.6160714285714285,1500,Early_Modern
1534,0.88,0.49,0.34,0.7,0.61,2.48,1.29,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6025,1.545,0.06324829817648406,0.6505000000000001,0.5568181818181818,0.3863636363636364,0.7954545454545454,1500,Early_Modern
1535,1.12,0.42,0.42,0.43,2.15,0.83,18.62,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5975,1.49,0.06677335213657289,0.6428750000000001,0.37499999999999994,0.37499999999999994,0.3839285714285714,1500,Early_Modern
1536,1.24,0.56,0.37,0.7,0.59,24.48,2.42,1.63,32.0,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.7175,12.535,0.06948021301060614,0.6588750000000001,0.4516129032258065,0.29838709677419356,0.564516129032258,1500,Early_Modern
1537,1.12,0.4,0.4,0.67,0.42,2.58,3.33,16.74,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6475,1.5,0.06877348083866243,0.692,0.35714285714285715,0.35714285714285715,0.5982142857142857,1500,Early_Modern
1538,0.86,0.36,0.32,0.46,2.3,2.75,16.65,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5,2.525,0.06931009225854552,0.69275,0.41860465116279066,0.37209302325581395,0.5348837209302326,1500,Early_Modern
1539,0.82,0.43,0.36,0.55,0.49,2.9,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.54,1.6949999999999998,0.08852220374321217,0.66625,0.524390243902439,0.43902439024390244,0.6707317073170732,1500,Early_Modern
1540,0.85,0.54,0.32,0.46,18.25,2.55,22.56,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5425000000000001,10.4,0.09119576013535872,0.669375,0.6352941176470589,0.3764705882352941,0.5411764705882354,1500,Early_Modern
1541,1.05,0.56,0.41,0.48,2.47,13.33,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.625,7.9,0.10974117276573651,0.700625,0.5333333333333333,0.3904761904761904,0.45714285714285713,1500,Early_Modern
1542,1.03,0.48,0.34,0.69,0.6,15.82,2.65,1.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.635,8.21,0.1915008340567834,0.735625,0.4660194174757281,0.3300970873786408,0.6699029126213591,1500,Early_Modern
1543,1.09,0.66,0.37,1.08,0.58,21.96,2.09,14.93,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.8,11.27,0.1923691835450185,0.76325,0.6055045871559633,0.33944954128440363,0.9908256880733944,1500,Early_Modern
1544,1.31,0.39,0.37,0.71,0.53,23.98,2.53,2.0,12.0,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6950000000000001,12.255,0.18971561319218863,0.7728750000000001,0.29770992366412213,0.282442748091603,0.5419847328244274,1500,Early_Modern
1545,1.56,0.45,0.44,0.87,0.65,25.78,2.39,2.65,10.0,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.8300000000000001,13.215,0.18201419358573642,0.79625,0.28846153846153844,0.28205128205128205,0.5576923076923077,1500,Early_Modern
1546,2.08,0.96,0.56,0.99,0.69,2.34,1.63,17.33,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.1475,1.515,0.24368994986799514,0.8322499999999999,0.4615384615384615,0.2692307692307693,0.47596153846153844,1500,Early_Modern
1547,0.89,0.56,0.43,0.61,0.51,31.25,2.99,26.67,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.6225,15.88,0.29030683001878366,0.9025000000000001,0.6292134831460675,0.4831460674157303,0.6853932584269663,1500,Early_Modern
1548,0.75,0.43,0.35,0.57,0.49,2.7,1.67,26.67,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.5249999999999999,1.5950000000000002,0.29185993596624676,0.9960000000000001,0.5733333333333334,0.4666666666666666,0.7599999999999999,1500,Early_Modern
1549,1.22,0.65,0.43,0.71,0.53,42.09,2.99,3.0,28.44,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.7525000000000001,21.310000000000002,0.2892615118231627,1.016375,0.5327868852459017,0.3524590163934426,0.5819672131147541,1500,Early_Modern
1550,1.91,0.56,0.97,1.7,1.05,47.19,3.61,2.74,26.67,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.285,24.119999999999997,0.28029993855788665,1.042125,0.29319371727748694,0.5078534031413613,0.8900523560209425,1500,Early_Modern
1551,2.47,0.93,0.74,1.23,1.21,4.35,29.33,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.3425000000000002,2.78,0.29661340814077913,1.066375,0.3765182186234818,0.29959514170040485,0.4979757085020243,1500,Early_Modern
1552,1.89,0.69,0.68,1.38,1.03,5.2,2.58,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.1600000000000001,3.115,0.4610453852086818,1.097125,0.36507936507936506,0.3597883597883598,0.7301587301587301,1500,Early_Modern
1553,1.38,0.69,0.67,0.82,0.85,4.33,2.0,24.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.8899999999999999,2.59,0.6057227661599357,1.138,0.5,0.48550724637681164,0.5942028985507246,1500,Early_Modern
1554,1.34,0.77,0.82,1.35,0.71,22.01,5.04,1.75,24.0,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.07,11.360000000000001,0.5619648071226918,1.1716250000000001,0.5746268656716418,0.6119402985074626,1.007462686567164,1500,Early_Modern
1555,1.85,1.05,0.83,1.54,0.84,6.09,3.0,19.32,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.3175000000000001,3.465,0.534506587112513,1.206,0.5675675675675675,0.4486486486486486,0.8324324324324324,1500,Early_Modern
1556,2.79,2.23,0.9,2.57,1.69,26.48,3.16,2.67,22.31,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.1225,14.085,0.5449824156184612,1.2137499999999999,0.7992831541218638,0.3225806451612903,0.9211469534050178,1500,Early_Modern
1557,3.15,1.91,1.66,3.35,2.42,36.9,4.93,4.08,21.83,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.5175,19.66,0.5459141797633273,1.212,0.6063492063492063,0.526984126984127,1.0634920634920635,1500,Early_Modern
